"filename", "language", "Properties", "Python", "Markdown", "YAML", "C++", "C", "JavaScript", "CSS", "reStructuredText", "XML", "JSON", "GLSL", "toml", "HTML", "Ignore", "Lua", "CUDA C++", "Ini", "Batch", "PowerShell", "comment", "blank", "total"
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_bsplines.py", "Python", 0, -1558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -103, -377, -2038
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_cubic.py", "Python", 0, -656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61, -149, -866
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_fitpack2.py", "Python", 0, -1936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -398, -2363
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_fitpack_impl.py", "Python", 0, -696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -84, -806
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_fitpack_py.py", "Python", 0, -638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -142, -787
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_interpnd_info.py", "Python", 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -11, -38
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_interpolate.py", "Python", 0, -1877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -137, -458, -2472
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_ndbspline.py", "Python", 0, -163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -39, -210
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_ndgriddata.py", "Python", 0, -247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -62, -333
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_pade.py", "Python", 0, -56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -68
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_polyint.py", "Python", 0, -753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -153, -939
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_rbf.py", "Python", 0, -229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -47, -291
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_rbfinterp.py", "Python", 0, -429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -83, -549
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\_rgi.py", "Python", 0, -497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -124, -672
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\fitpack.py", "Python", 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8, -33
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\fitpack2.py", "Python", 0, -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8, -39
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\interpolate.py", "Python", 0, -34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8, -45
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\ndgriddata.py", "Python", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8, -26
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\polyint.py", "Python", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8, -27
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\rbf.py", "Python", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8, -26
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\test_bsplines.py", "Python", 0, -1562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -208, -392, -2162
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\test_fitpack.py", "Python", 0, -351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -101, -503
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\test_fitpack2.py", "Python", 0, -1110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, -193, -1356
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\test_gil.py", "Python", 0, -52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -66
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\test_interpnd.py", "Python", 0, -270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, -82, -388
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\test_interpolate.py", "Python", 0, -1911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -181, -458, -2550
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\test_ndgriddata.py", "Python", 0, -217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -51, -285
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\test_pade.py", "Python", 0, -69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -26, -105
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\test_polyint.py", "Python", 0, -714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -159, -929
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\test_rbf.py", "Python", 0, -157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -43, -223
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\test_rbfinterp.py", "Python", 0, -343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61, -104, -508
"d:\Code\Y4S12Software\Lib\site-packages\scipy\interpolate\tests\test_rgi.py", "Python", 0, -781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -75, -175, -1031
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\__init__.py", "Python", 0, -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -37, -117
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\_fast_matrix_market\__init__.py", "Python", 0, -457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24, -114, -595
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\_fortran.py", "Python", 0, -263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -87, -355
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\_harwell_boeing\__init__.py", "Python", 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -18
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\_harwell_boeing\_fortran_format_parser.py", "Python", 0, -236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -55, -310
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\_harwell_boeing\hb.py", "Python", 0, -442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -107, -572
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\_harwell_boeing\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\_harwell_boeing\tests\test_fortran_format.py", "Python", 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -75
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\_harwell_boeing\tests\test_hb.py", "Python", 0, -50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -66
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\_idl.py", "Python", 0, -613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, -244, -919
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\_mmio.py", "Python", 0, -749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -63, -150, -962
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\_netcdf.py", "Python", 0, -835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -77, -184, -1096
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\arff\__init__.py", "Python", 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7, -29
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\arff\_arffread.py", "Python", 0, -629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87, -192, -908
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\arff\arffread.py", "Python", 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7, -29
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\arff\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\arff\tests\test_arffread.py", "Python", 0, -309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -99, -422
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\harwell_boeing.py", "Python", 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7, -22
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\idl.py", "Python", 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7, -21
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\__init__.py", "Python", 0, -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -15, -64
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\_byteordercodes.py", "Python", 0, -64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -76
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\_mio.py", "Python", 0, -300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -58, -360
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\_mio4.py", "Python", 0, -529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -79, -624
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\_mio5.py", "Python", 0, -713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, -107, -893
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\_mio5_params.py", "Python", 0, -224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -40, -282
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\_miobase.py", "Python", 0, -346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -75, -430
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\byteordercodes.py", "Python", 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7, -21
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\mio.py", "Python", 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6, -21
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\mio4.py", "Python", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6, -25
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\mio5.py", "Python", 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6, -29
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\mio5_params.py", "Python", 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6, -29
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\mio5_utils.py", "Python", 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6, -20
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\mio_utils.py", "Python", 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7, -18
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\miobase.py", "Python", 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6, -23
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\streams.py", "Python", 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6, -19
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\tests\test_byteordercodes.py", "Python", 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -30
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\tests\test_mio.py", "Python", 0, -1009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -147, -174, -1330
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\tests\test_mio5_utils.py", "Python", 0, -143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -24, -180
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\tests\test_mio_funcs.py", "Python", 0, -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10, -52
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\tests\test_mio_utils.py", "Python", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -9, -46
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\tests\test_miobase.py", "Python", 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -33
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\tests\test_pathological.py", "Python", 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -9, -34
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\matlab\tests\test_streams.py", "Python", 0, -172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -53, -233
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\mmio.py", "Python", 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7, -21
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\netcdf.py", "Python", 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7, -26
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\tests\test_fortran.py", "Python", 0, -177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -47, -237
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\tests\test_idl.py", "Python", 0, -359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -96, -482
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\tests\test_mmio.py", "Python", 0, -658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -133, -803
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\tests\test_netcdf.py", "Python", 0, -398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -59, -90, -547
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\tests\test_paths.py", "Python", 0, -68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -21, -94
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\tests\test_wavfile.py", "Python", 0, -259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -62, -96, -417
"d:\Code\Y4S12Software\Lib\site-packages\scipy\io\wavfile.py", "Python", 0, -703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -106, -840
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\__init__.py", "Python", 0, -190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -49, -240
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_basic.py", "Python", 0, -1499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -90, -343, -1932
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_blas_subroutines.h", "C++", 0, 0, 0, 0, -159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6, -167
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_cythonized_array_utils.pyi", "Python", 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -17
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_decomp.py", "Python", 0, -1309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -63, -234, -1606
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_decomp_cholesky.py", "Python", 0, -291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -61, -357
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_decomp_cossin.py", "Python", 0, -184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -36, -221
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_decomp_ldl.py", "Python", 0, -278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -58, -354
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_decomp_lu.py", "Python", 0, -297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -67, -379
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_decomp_lu_cython.pyi", "Python", 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_decomp_polar.py", "Python", 0, -94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -16, -112
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_decomp_qr.py", "Python", 0, -367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -60, -431
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_decomp_qz.py", "Python", 0, -363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -75, -450
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_decomp_schur.py", "Python", 0, -251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -46, -299
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_decomp_svd.py", "Python", 0, -406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -86, -504
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_expm_frechet.py", "Python", 0, -341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -61, -414
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_flinalg_py.py", "Python", 0, -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -11, -53
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_interpolative_backend.py", "Python", 0, -1325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -109, -248, -1682
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_lapack_subroutines.h", "C++", 0, 0, 0, 0, -1515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7, -1524
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_matfuncs.py", "Python", 0, -665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, -177, -884
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_matfuncs_expm.pyi", "Python", 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_matfuncs_inv_ssq.py", "Python", 0, -686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66, -135, -887
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_matfuncs_sqrtm.py", "Python", 0, -157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -38, -211
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_misc.py", "Python", 0, -156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -29, -192
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_procrustes.py", "Python", 0, -73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -17, -91
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_sketches.py", "Python", 0, -138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -40, -180
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_solvers.py", "Python", 0, -616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -175, -847
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_special_matrices.py", "Python", 0, -1124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -249, -1399
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\_testutils.py", "Python", 0, -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -15, -64
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\basic.py", "Python", 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8, -25
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\blas.py", "Python", 0, -387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -76, -485
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\decomp.py", "Python", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8, -26
"d:\Code\Y4S12Software\Lib\site-packages\scipy\linalg\decomp_cholesky.py", "Python", 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8, -23
